	x	y
WMC1017465	67.5247735206454	102.554545373202
WMC1017467	63.0639155625397	126.316523491348
WMC1017468	112.553599168996	202.636622050065
WMC1017469	223.298766631765	389.20106137479
WMC1017470	70.6661934222038	157.642466665878
WMC1017471	66.7793400647597	93.9901387349669
WMC1017473	95.1765233723956	173.165536835941
WMC1017474	59.4863958794679	130.165870524603
WMC1017475	73.2403317293073	161.827876317138
WMC1017476	143.275455134207	44.0259033828604
WMC1017477	183.517494629097	59.2769088312965
WMC1017478	191.408250803706	299.355107478699
WMC1017479	217.477125563151	108.333958852734
WMC1017481	166.800431366602	80.9939142020846
WMC1017482	60.1185432329046	89.7244509592703
WMC1017483	76.3426855406855	197.218783809861
WMC1017484	233.457811819608	82.5900664497245
WMC1017485	54.4351458721838	97.5871869057147
WMC1017486	207.988048281309	343.414221267645
WMC1017487	224.895700500602	386.265269898368
WMC1017488	76.3086667213163	194.123491871967
WMC1017489	258.380990803491	128.740942922444
WMC1017490	60.9244920264582	161.633524012897
WMC1017491	164.303143843505	71.4048400966119
WMC1017492	88.6232201053313	253.050561932554
WMC1017493	205.831028134925	377.42327103901
WMC1017494	61.3627062142585	112.869435066465
WMC1017495	175.991440346098	300.021446864439
WMC1017496	176.65596966695	30.4988134037101
WMC1017497	170.755754116076	76.2135396132509
WMC1017498	295.016141099631	762.481161525266
WMC1017500	140.69403646815	418.339801588675
WMC1017501	165.427437458645	122.422902147274
WMC1017502	59.7974704134095	98.5955840138526
WMC1017503	124.942467009916	242.835425105268
WMC1017504	226.926171943615	126.873663348403
WMC1017505	76.4812338625141	102.133077060232
WMC1017506	372.909259793963	850.401268108271
WMC1017507	83.0566653933137	195.694474977693
WMC1017508	209.658190724272	375.431642101752
WMC1017509	218.697440984953	364.152998705816
WMC1017510	153.941178179089	83.8687742740425
WMC1017511	164.30914679444	63.4798955011349
WMC1017512	170.004985829762	19.8672321216735
WMC1017513	157.333373824727	74.510584932818
WMC1017514	190.173664294057	52.7496738097312
WMC1017515	142.191371400763	161.8084654208
WMC1017516	141.800860258986	427.166818821448
WMC1017517	169.989677829511	95.7558765768287
WMC1017518	223.344007323421	346.416527255881
WMC1017519	109.804408512788	50.2051709780019
WMC1017520	153.652507320449	579.401996342359
WMC1017521	87.8465670924086	181.373908457745
WMC1017522	55.4405936879654	168.987011739722
WMC1017523	95.6586714828598	184.708278909464
WMC1017524	67.8688344455178	131.678664123678
WMC1017526	168.397076414817	79.277905722971
WMC1017527	186.276376561399	54.5253327180655
WMC1017528	285.361713296882	314.811295837603
WMC1017529	169.956531544758	55.8469138310759
WMC1017530	43.6188212383396	127.221567891827
WMC1017531	60.4940019113753	94.9703719756773
WMC1017534	138.389238316046	63.5079546289058
WMC1017535	192.518075166458	53.4496384541978
WMC1017536	49.9325952114466	86.0361470741324
WMC1017537	157.564619298444	72.5775205099832
WMC1017538	141.935718140367	52.9148831273907
WMC1017539	197.840330714335	121.497346373695
WMC1017540	74.2174713727143	200.64300250645
WMC1017542	92.9553460828525	55.9230144153993
WMC1017543	103.653487354335	68.7338764439627
WMC1017544	187.887311589192	698.583392805659
WMC1017545	240.595141265078	286.222460261686
WMC1017546	177.091100789665	75.9669426444287
WMC1017547	118.303402366164	54.6878360644381
WMC1017548	119.313793960276	219.695612090745
WMC1017549	70.2533831414788	129.76947851088
WMC1017550	97.1691364397097	176.839029773731
WMC1017551	179.747440989307	58.7817618625677
WMC1017552	166.108123941523	83.4728139418429
WMC1017553	98.1330459212273	231.190066380005
WMC1017554	72.0660083664186	149.961191585487
WMC1017555	80.6537493700174	183.416080972443
WMC1017556	118.776720802196	442.566530332778
WMC1017557	53.0527577786201	115.258040682215
WMC1017558	79.4532053470715	105.325528410957
WMC1017559	66.3608074242837	72.1059039878176
WMC1017560	43.6711481087882	167.424353245875
WMC1017561	84.6412518650444	91.9349059724183
WMC1017562	67.3414871638049	153.791433597708
WMC1017563	93.6405990325	238.245937091279
WMC1017564	80.2621289399419	143.359047902813
WMC1017566	58.0366066878507	116.643767612221
WMC1017567	45.1577629684346	110.66766428106
WMC1017568	171.279799742003	61.1636787098185
WMC1017569	181.671658029609	41.257789337863
WMC1017570	139.450266204567	102.06376621683
WMC1017571	176.35940899725	85.7719488082573
WMC1017572	257.300756713001	88.9326254727696
WMC1017573	169.131841701027	150.600892462406
WMC1017574	156.734321136887	63.4895239267687
WMC1017575	200.882417730903	352.799113304969
WMC1017577	54.7736939724729	172.675801747164
WMC1017578	145.437036498469	107.86019656133
WMC1017579	114.697395310567	143.257084867553
WMC1017580	288.792568399746	756.564022975537
WMC1017581	205.282115276077	109.433556725385
WMC1017582	118.242910890234	80.716336759766
WMC1017584	176.377309728612	18.9674991474837
WMC1017585	111.340056713475	74.8356038506199
WMC1017586	145.449391566639	175.342629801395
WMC1017587	163.914987501925	33.3903037721895
WMC1017588	229.855390615599	384.380964156716
WMC1017589	200.1313634918	397.680350075075
WMC1017590	214.864635023131	360.279924715435
WMC1017591	70.3925911777294	95.483891856226
WMC1017592	126.221327896497	155.943535550308
WMC1017593	37.8921312654353	149.320985858698
WMC1017594	82.9431393530861	142.088040634432
WMC1017595	196.299280114424	44.0675899229819
WMC1017596	190.43702287746	75.8518646422473
WMC1017597	180.81945396419	73.6428543258095
WMC1017598	284.724040559726	268.210671091959
WMC1017599	72.9582672554031	94.3911942465329
WMC1017600	276.185308578551	144.561764516684
WMC1017601	104.556843835092	94.3189189322787
WMC1017602	119.27147177539	130.119246580955
WMC1017603	186.174396455841	59.3351701777573
WMC1017605	68.8814354347886	147.21605198025
WMC1017607	51.7965256927975	79.9644627238087
WMC1017608	47.4784504045452	177.959866029891
WMC1017609	218.870745042828	85.9964359856184
WMC1017610	109.277454543205	37.5633233690231
WMC1017611	159.839869486039	55.4623092931639
WMC1017612	175.48312660508	98.1067953343817
WMC1017613	59.4576458097637	93.6286626565971
WMC1017614	115.552212419519	183.532881295796
WMC1017615	166.554765866393	64.0656854881168
WMC1017616	82.3182012335854	216.314045911903
WMC1017617	118.041732976325	75.2900486985782
WMC1017618	165.614634311477	60.0976458823465
WMC1017619	146.377056373423	263.146958041967
WMC1017620	144.075204416377	89.1972419579937
WMC1017621	121.581513506441	165.908120497587
WMC1017622	206.520617354147	56.2989906942977
WMC1017623	78.2201521769011	181.402727974722
WMC1017624	99.144920662373	66.8917415074957
WMC1017625	222.468063009499	92.2330802073699
WMC1017626	141.552096394236	43.5991583669912
WMC1017627	89.0605536062636	83.5461048981121
WMC1017628	238.630536592661	115.533776587193
WMC1017629	82.0155226449698	167.10966320948
WMC1017630	128.634281967732	72.727336484105
WMC1017631	81.8913502908827	216.654525332616
WMC1017632	119.497386987343	437.043766822315
WMC1017633	215.617469690542	397.29315855362
WMC1017634	64.8909826899135	154.877915081434
WMC1017635	95.7023422543261	149.078091151753
WMC1017636	205.738965819472	371.687222555976
WMC1017637	81.2093534161762	696.006003144466
WMC1017639	63.8137626866916	146.495711610886
WMC1017640	250.792181041202	103.227962470545
WMC1017641	93.7709652305351	63.3676780932465
WMC1017642	177.617364458457	70.5548497437512
WMC1017643	91.4576034484829	226.010484239233
WMC1017644	123.756357165932	62.59852824954
WMC1017645	172.556213344805	288.52909409958
WMC1017647	126.486737692585	97.0018958635885
WMC1017648	180.563103067943	113.137422447175
WMC1017649	127.154787113781	57.0070055747
WMC1017650	60.8503035354734	166.952033236227
WMC1017651	147.21599298377	110.171569655863
WMC1017652	152.550293588338	72.6765343825914
WMC1017653	71.262602757177	176.566927602021
WMC1017654	209.73756975719	134.101022383345
WMC1017655	139.967794018075	66.3391440889851
WMC1017656	224.660665632685	128.31974491313
WMC1017657	140.874295449202	63.5905507429846
WMC1017658	102.477147563021	139.68080241753
WMC1017659	71.51049210676	123.774464194989
WMC1017660	63.5192236133138	131.97873027839
WMC1017661	54.8018127616605	137.435615482605
WMC1017662	49.4549590146268	85.6484274283429
